anime_id,title,score,popularity,release_year
26453,Tribe Cool Crew,6.87,8921,2014
51956,Paradox Live the Animation,6.87,3827,2023
39710,Yesterday wo Utatte,6.87,817,2020
30375,Starmyu,6.86,3623,2015
3359,Amatsuki,6.86,3166,2008
36793,3D Kanojo: Real Girl,6.86,726,2018
33475,Busou Shoujo Machiavellianism,6.86,634,2017
29589,Denpa Kyoushi,6.86,1631,2015
3710,Hakaba Kitarou,6.86,6246,2008
174,Tenjou Tenge,6.86,1366,2004
48675,Kakkou no Iinazuke,6.86,824,2022
50010,Meitantei Conan: Hannin no Hanzawa-san,6.86,5903,2022
37926,Nakanohito Genome [Jikkyouchuu],6.86,1799,2019
9693,Moshidora,6.86,5076,2011
39539,No Guns Life,6.86,1315,2019
5039,Kurozuka,6.85,2310,2008
800,NieA Under 7,6.86,3843,2000
9810,Nyani ga Nyandaa Nyandaa Kamen,6.86,13101,2000
50392,Mato Seihei no Slave,6.85,1135,2024
31442,Musaigen no Phantom World,6.85,427,2016
32555,Stella no Mahou,6.85,3859,2016
1587,Tenpou Ibun: Ayakashi Ayashi,6.85,5570,2006
308,Zettai Shounen,6.85,5148,2005
37722,Uchi no Maid ga Uzasugiru!,6.85,1958,2018
873,.hack//Roots,6.85,2741,2006
3737,Usavich,6.85,8071,2006
50281,Delicious Party♡Precure,6.85,6488,2022
2595,D.C.II: Da Capo II,6.85,4039,2007
14355,Yama no Susume,6.85,2467,2013
52214,Genjitsu no Yohane: Sunshine in the Mirror,6.85,3816,2023
3271,Bakutou Sengen Daigunder,6.84,9892,2002
49819,Cardfight!! Vanguard: will+Dress,6.84,7812,2022
3012,Gekitou! Crush Gear Turbo,6.84,7741,2001
16385,Dog Days'',6.84,2715,2015
1214,Binbou Shimai Monogatari,6.84,4997,2006
37259,Hanebado!,6.84,1612,2018
968,Kakutou Bijin Wulong: Rebirth,6.84,9573,2006
21431,Gokukoku no Brynhildr,6.85,751,2014
579,Battle Programmer Shirase,6.84,4050,2003
48417,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",6.84,666,2023
57623,Nijiyon Animation 2,6.84,8199,2024
33240,Koneko no Chi: Ponponra Daibouken,6.84,7782,2016
33019,Reikenzan: Eichi e no Shikaku,6.84,3635,2017
44273,Mewkledreamy Mix!,6.84,11152,2021
38301,Kouya no Kotobuki Hikoutai,6.84,4132,2019
561,Sakura Taisen,6.84,4551,2000
38923,Sinbi Apartment: Ghost Ball Bimil,6.84,12058,2016
23201,Sengoku Basara: Judge End,6.84,4437,2014
10014,Shouwa Monogatari,6.84,8650,2011
28835,Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou,6.84,9444,2015
3457,Vampire Knight,6.84,385,2008
52482,Sasaki to Pii-chan,6.84,2133,2024
36432,Toaru Majutsu no Index III,6.83,1013,2018
53026,Synduality: Noir,6.83,3279,2023
11837,Zetman,6.83,1776,2012
7817,B-gata H-kei,6.83,645,2010
1675,Chou Robot Seimeitai Transformers Micron Densetsu,6.83,6705,2003
51940,Boku to Roboko,6.83,7261,2022
35928,Devils Line,6.83,925,2018
16512,Devil Survivor 2 The Animation,6.83,1555,2013
17827,Daitoshokan no Hitsujikai,6.83,1784,2014
49263,Yaku nara Mug Cup mo: Niban Gama,6.83,5328,2021
10155,Dog Days,6.83,1391,2011
17497,Jewelpet Happiness,6.83,9385,2013
38256,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden,6.83,1536,2020
5155,Genji Monogatari Sennenki,6.83,5876,2009
6008,Jewelpet,6.82,6036,2009
29785,Jitsu wa Watashi wa,6.82,928,2015
636,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,6.82,6439,2004
126,Futakoi Alternative,6.83,4327,2005
5914,Kanamemo,6.82,3857,2009
4050,Kouchuu Ouja Mushiking: Mori no Tami no Densetsu,6.82,9487,2005
23945,Majimoji Rurumo,6.83,2709,2014
36982,Micchiri Neko,6.82,7320,2018
6902,Saikyou Bushouden: Sangoku Engi,6.82,10854,2010
35905,Ryuuou no Oshigoto!,6.82,1316,2018
56923,Lv2 kara Cheat datta Motoyuusha Kouho no Mattari Isekai Life,6.82,1172,2024
1568,Sumomomo Momomo: Chijou Saikyou no Yome,6.82,2857,2006
33421,Yi Ren Zhi Xia,6.82,1231,2016
47612,Chao Zhi Neng Zu Qiu 2: Shijie Dasai Pian,6.82,16144,2018
4151,Mugen no Juunin,6.82,2842,2008
27727,Binan Koukou Chikyuu Bouei-bu LOVE!,6.82,2547,2015
36049,Dagashi Kashi 2,6.82,1482,2018
11809,gdgd Fairies,6.81,8311,2011
4334,Heroman,6.81,3782,2010
36864,Akkun to Kanojo,6.81,1386,2018
40803,Hypnosis Mic: Division Rap Battle - Rhyme Anima,6.81,2970,2020
21511,Kantai Collection: KanColle,6.81,1215,2015
37210,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,6.81,284,2018
49109,Kami-tachi ni Hirowareta Otoko 2nd Season,6.81,1847,2023
2772,Juushin Enbu: Hero Tales,6.81,4593,2007
53163,Kawaisugi Crisis,6.81,3652,2023
1578,Koisuru Tenshi Angelique: Kokoro no Mezameru Toki,6.81,6354,2006
17741,Kimi no Iru Machi,6.81,1649,2013
39936,Nezha Chuanqi,6.81,15533,2003
6324,Omamori Himari,6.81,1083,2010
2404,Zombie-Loan,6.81,1786,2007
6973,Senkou no Night Raid,6.81,3596,2010
36531,Shinkansen Henkei Robo Shinkalion The Animation,6.8,9335,2018
33023,Touken Ranbu: Hanamaru,6.81,2490,2016
288,Bakuten Shoot Beyblade,6.8,2046,2001
37496,Double Decker! Doug & Kirill,6.8,4031,2018
30544,Gakusen Toshi Asterisk,6.8,333,2015
32607,Gi(a)rlish Number,6.8,2262,2016
41930,Kamisama ni Natta Hi,6.8,966,2020
1465,Hakaima Sadamitsu,6.8,8214,2001
143,Kannazuki no Miko,6.8,2766,2004
24629,Koufuku Graffiti,6.8,2624,2015
3349,Kiddy GiRL-AND,6.8,5486,2009
51213,Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsukisusumu,6.8,825,2022
56449,Madougushi Dahliya wa Utsumukanai,6.8,2708,2024
53077,Nijiyon Animation,6.8,6156,2023
196,Onegai☆Twins,6.8,2415,2003
38089,"Okoshiyasu, Chitose-chan",6.8,8102,2018
53033,Mecha-ude (TV),6.79,3215,2024
4051,Net Ghost Pipopa,6.79,11625,2008
13377,Recorder to Randoseru Re♪,6.79,4418,2012
50099,Shin Tennis no Oujisama: U-17 World Cup,6.79,5617,2022
3424,Porphy no Nagai Tabi,6.8,10259,2008
30363,Shinmai Maou no Testament Burst,6.79,610,2015
24133,Taimadou Gakuen 35 Shiken Shoutai,6.79,831,2015
18677,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,6.79,845,2013
4066,Tytania,6.79,5320,2008
37324,Youkai Watch: Shadow Side,6.79,10738,2018
44881,100-man no Inochi no Ue ni Ore wa Tatteiru 2nd Season,6.79,1462,2021
33371,Atom: The Beginning,6.79,4332,2017
11285,Black★Rock Shooter (TV),6.79,730,2012
13145,Cardfight!! Vanguard: Asia Circuit-hen,6.79,4702,2012
38020,Beatless Final Stage,6.79,3960,2018
56179,Delico's Nursery,6.79,3299,2024
2259,Dr. Rin ni Kiitemite!,6.79,9195,2001
10348,Fireball Charming,6.79,7304,2011
35589,Toji no Miko,6.79,2586,2018
40148,22/7,6.79,3449,2020
21407,Happiness Charge Precure!,6.79,6107,2014
58351,Chibi Godzilla no Gyakushuu 2nd Season,6.78,15659,2024
37611,Future Card Buddyfight Battsu: All-Star Fight,6.78,10775,2018
57562,Hyakushou Kizoku 2nd Season,6.78,11763,2024
28221,Etotama,6.78,2626,2015
51417,Engage Kiss,6.78,1007,2022
52359,Isekai de Mofumofu Nadenade suru Tame ni Ganbattemasu.,6.78,2448,2024
2215,Kishin Taisen Gigantic Formula,6.78,7870,2007
670,Lamune,6.78,3786,2005
33948,Hinako Note,6.78,2158,2017
592,PopoloCrois,6.78,11412,2003
169,Shingetsutan Tsukihime,6.78,1506,2003
1727,Shinkyoku Soukai Polyphonica,6.78,4351,2007
53835,Unnamed Memory,6.78,1710,2024
4548,Yozakura Quartet,6.78,1600,2008
54854,Shadowverse Flame: Seven Shadows-hen,6.78,10421,2023
2713,Rockman.EXE Beast+,6.77,8010,2006
1603,Super Robot Taisen OG: Divine Wars,6.77,7439,2006
6112,Shin Koihime†Musou,6.77,4289,2009
32866,Brave Witches,6.78,3041,2016
43735,Cue!,6.77,4679,2022
13679,Tottoko Hamtarou Hai!,6.77,8574,2006
8630,Hidan no Aria,6.77,675,2011
33392,Gakuen Handsome,6.77,3583,2016
9367,Freezing,6.77,795,2011
49981,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen Season II",6.77,2232,2024
109,Bakuretsu Tenshi,6.77,2776,2004
54730,Kinnikuman: Kanpeki Choujin Shiso-hen,6.77,7494,2024
3615,Neo Angelique Abyss,6.77,3986,2008
33430,Oscar's Oasis,6.77,11628,2011
21325,Pupipo!,6.77,5049,2013
48273,Psychic Hero,6.77,18674,2009
1230,Innocent Venus,6.76,4637,2006
18495,Kitaku-bu Katsudou Kiroku,6.76,3331,2013
54199,Kaii to Otome to Kamikakushi,6.76,2315,2024
37964,Mayonaka no Occult Koumuin,6.76,2712,2019
39609,Ochikobore Fruit Tart,6.76,3831,2020
23209,Sora no Method,6.76,2159,2014
33433,Shuumatsu no Izetta,6.76,1436,2016
25859,Re-Kan!,6.76,3070,2015
47162,Shokei Shoujo no Virgin Road,6.76,1443,2022
31427,Zinba,6.76,12203,2013
53494,Boukensha ni Naritai to Miyako ni Deteitta Musume ga S-Rank ni Natteta,6.76,2305,2023
38390,Chuubyou Gekihatsu Boy,6.76,3493,2019
278,Viewtiful Joe,6.76,6317,2004
292,Dear Boys,6.76,5027,2003
52985,Dekoboko Majo no Oyako Jijou,6.76,3011,2023
53488,"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita 2nd",6.76,1743,2024
32664,Bananya,6.75,2813,2016
261,Happy☆Lesson Advance,6.76,5792,2003
2684,Buzzer Beater 2nd Season,6.75,7077,2007
55597,Hananoi-kun to Koi no Yamai,6.76,1917,2024
43814,Deatte 5-byou de Battle,6.75,1173,2021
812,Chikyuu Shoujo Arjuna,6.75,4087,2001
37517,Happy Sugar Life,6.75,818,2018
12963,Jewelpet Kira☆Deco!,6.75,9076,2012
53426,Hyakushou Kizoku,6.75,9189,2023
52990,"Keikenzumi na Kimi to, Keiken Zero na Ore ga, Otsukiai suru Hanashi.",6.75,1243,2023
30651,Itoshi no Muco,6.75,7855,2015
33487,Masamune-kun no Revenge,6.75,200,2017
10572,Ro-Kyu-Bu!,6.75,2564,2011
44387,Sankaku Mado no Sotogawa wa Yoru,6.75,3379,2021
39918,Shining Star,6.75,13690,2017
580,Kogepan,6.75,8266,2001
965,Yoshinaga-san Chi no Gargoyle,6.75,8718,2006
1837,Sumeba Miyako no Cosmos-sou Suttoko Taisen Dokkoida,6.74,8083,2003
37393,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!",6.74,1284,2019
22663,Seiken Tsukai no World Break,6.74,813,2015
58272,Boku no Tsuma wa Kanjou ga Nai,6.74,3044,2024
285,Argento Soma,6.74,4510,2000
33041,Bubuki Buranki: Hoshi no Kyojin,6.74,4745,2016
1669,Bakuten Shoot Beyblade 2002,6.74,2844,2002
1219,Chocotto Sister,6.74,5093,2006
19157,Youkai Watch,6.74,4076,2014
6165,White Album 2nd Season,6.74,3314,2009
21729,Cardfight!! Vanguard: Legion Mate-hen,6.74,5591,2014
37476,Cardfight!! Vanguard (2018),6.74,5926,2018
2166,Doujin Work,6.74,4561,2007
37990,Gurazeni Season 2,6.74,9187,2018
649,Hanaukyou Maid-tai: La Verite,6.74,4851,2004
8277,Hyakka Ryouran: Samurai Girls,6.74,1411,2010
50470,Kami Kuzu☆Idol,6.74,4759,2022
37458,Kyoto Teramachi Sanjou no Holmes,6.74,2912,2018
13201,Monster Farm: Legend e no Michi,6.74,5369,2000
5343,Monkey Punch: Manga Katsudou Daishashin,6.74,10978,2004
18095,Nourin,6.74,1332,2014
1082,Hikari to Mizu no Daphne,6.74,5633,2004
6609,Pucca (TV),6.74,5419,2006
42963,"Kanojo, Okarishimasu 2nd Season",6.73,545,2022
54449,Ishura,6.73,1950,2024
33018,Katsugeki/Touken Ranbu,6.73,1934,2017
12863,Pretty Rhythm: Dear My Future,6.73,6930,2012
2993,Rosario to Vampire,6.73,317,2008
30806,Schwarzesmarken,6.73,2102,2016
36817,Sunohara-sou no Kanrinin-san,6.73,1629,2018
39583,number24,6.73,2959,2020
20473,Teekyuu 3,6.73,4618,2013
58357,Tensui no Sakuna-hime,6.73,5350,2024
49533,Uchi no Shishou wa Shippo ga Nai,6.73,4713,2022
26351,Nagato Yuki-chan no Shoushitsu,6.73,1767,2015
37525,Babylon,6.73,1590,2019
32802,Cardfight!! Vanguard G: Stride Gate-hen,6.73,6688,2016
11241,Brave 10,6.73,1698,2012
19067,Future Card Buddyfight,6.73,6426,2014
36587,Granblue Fantasy The Animation Season 2,6.73,2830,2019
48488,Higurashi no Naku Koro ni Sotsu,6.73,2008,2021
53439,Boushoku no Berserk,6.73,1122,2023
53723,Acro Trip,6.72,5032,2024
509,I My Me! Strawberry Eggs,6.73,3913,2001
31068,Hime Chen! Otogi Chikku Idol Lilpri (2011),6.73,10883,2011
49515,Digimon Ghost Game,6.73,4795,2021
16419,Dokidoki! Precure,6.72,4432,2013
30039,Future Card Buddyfight Hundred,6.73,8059,2015
54644,Chibi Godzilla no Gyakushuu,6.72,13868,2023
36882,Arifureta Shokugyou de Sekai Saikyou,6.72,276,2019
34280,Gamers!,6.72,338,2017
1956,Ikkitousen: Dragon Destiny,6.72,2551,2007
18845,Ninja Hattori-kun (2012),6.72,10496,2012
193,Maburaho,6.72,2308,2003
49470,Mamahaha no Tsurego ga Motokano datta,6.72,816,2022
38924,Nekopara,6.72,1444,2020
50060,Shadowverse Flame,6.72,7984,2022
48859,Pretty All Friends Selection,6.72,11796,2021
33668,Soushin Shoujo Matoi,6.72,4498,2016
623,Shichinin no Nana,6.72,7484,2002
21845,Ushinawareta Mirai wo Motomete,6.72,2373,2014
57614,Shadowverse Flame: Arc-hen,6.72,11338,2024
48567,Visual Prison,6.72,3740,2021
53237,Shy,6.71,2672,2023
32032,Seikaisuru Kado,6.71,2172,2017
21639,Yu☆Gi☆Oh! Arc-V,6.72,2897,2014
53097,Tokyo Mew Mew New ♡ 2nd Season,6.72,5726,2023
21881,Sword Art Online II,6.71,40,2014
3501,Wellber no Monogatari: Sisters of Wellber Zwei,6.71,8600,2008
38940,Cop Craft,6.71,1975,2019
1721,Hitohira,6.71,5226,2007
34881,Aho Girl,6.71,467,2017
30652,Long Riders!,6.71,4533,2016
40595,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",6.71,783,2020
38276,Houkago Saikoro Club,6.71,3340,2019
37487,Muhyo to Rouji no Mahouritsu Soudan Jimusho,6.71,3266,2018
17115,Pokemon Best Wishes! Season 2: Episode N,6.71,3329,2013
7580,Ikkitousen: Xtreme Xecutor,6.7,3341,2010
49385,Kaijin Kaihatsu-bu no Kuroitsu-san,6.7,3048,2022
1243,Night Head Genesis,6.71,4324,2006
25939,Mahou Shoujo Lyrical Nanoha ViVid,6.71,4633,2015
4262,Koihime†Musou,6.7,3431,2008
149,Loveless,6.7,1764,2005
53848,Megumi no Daigo: Kyuukoku no Orange,6.7,4503,2023
52611,Okashi na Tensei,6.7,2230,2023
860,Makai Senki Disgaea,6.7,3656,2006
38009,Re:Stage! Dream Days♪,6.7,6474,2019
51403,Renai Flops,6.7,1541,2022
31680,Super Lovers,6.7,1694,2016
34839,Sanrio Danshi,6.7,2971,2018
19841,Super Seisyun Brothers,6.7,4306,2013
5734,Tayutama: Kiss on My Deity,6.7,2824,2009
36654,Tsukumogami Kashimasu,6.7,5331,2018
48365,Youkai Watch ♪,6.7,10856,2021
49820,Cardfight!! Vanguard: will+Dress Season 2,6.7,8827,2023
34866,Yu☆Gi☆Oh! VRAINS,6.7,3441,2017
694,Canvas 2: Nijiiro no Sketch,6.7,4662,2005
11703,Code:Breaker,6.7,758,2012
48862,Cardfight!! Vanguard: overDress Season 2,6.7,7445,2021
62,D.C.: Da Capo,6.7,2700,2003
18001,Freezing Vibration,6.7,1547,2013
56647,Ao no Miburo,6.69,4390,2024
7088,Ichiban Ushiro no Daimaou,6.7,438,2010
27737,Battle Spirits: Burning Soul,6.69,9423,2015
8624,Digimon Xros Wars,6.69,3345,2010
34077,Cardfight!! Vanguard G Next,6.69,6458,2016
58926,Egumi Legacy,6.69,12465,2024
2717,Ginga Tetsudou Monogatari: Eien e no Bunkiten,6.69,9330,2006
17919,Houkago no Pleiades (TV),6.7,4042,2015
33733,Inazuma Eleven: Ares no Tenbin,6.69,3658,2018
41911,Hanyou no Yashahime: Sengoku Otogizoushi,6.69,1926,2020
12461,Hiiro no Kakera,6.69,2092,2012
15377,Hyakka Ryouran: Samurai Bride,6.69,2228,2013
4196,Ikkitousen: Great Guardians,6.69,2837,2008
266,Gunparade March: Arata Naru Kougunka,6.69,5539,2003
18391,Mini Van,6.69,11667,2013
50864,Ooyukiumi no Kaina,6.69,3346,2023
38006,Renmei Kuugun Koukuu Mahou Ongakutai Luminous Witches,6.69,4825,2022
48363,RPG Fudousan,6.69,3426,2022
2620,Spider Riders: Yomigaeru Taiyou,6.69,9055,2007
146,Kono Minikuku mo Utsukushii Sekai,6.69,3037,2004
38778,Midara na Ao-chan wa Benkyou ga Dekinai,6.69,909,2019
18121,Teekyuu 2,6.69,4308,2013
54275,Temple,6.69,2060,2023
23233,Shinmai Maou no Testament,6.68,316,2015
1541,Souten no Ken,6.68,6181,2006
55570,Shin Tennis no Oujisama: U-17 World Cup Semifinal,6.68,7776,2024
52608,Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito,6.68,1255,2023
1127,UFO Princess Valkyrie,6.68,5103,2002
928,Transformers Galaxy Force,6.69,8007,2005
42514,Anime Kapibara-san,6.68,9509,2020
40677,Argonavis from BanG Dream!,6.68,6285,2020
51817,Watashi no Yuri wa Oshigoto desu!,6.68,3085,2023
1377,Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden,6.68,8866,2004
36483,B-Project: Zecchou*Emotion,6.68,5843,2019
37283,Beyblade Burst Chouzetsu,6.68,5446,2018
31049,Beyblade Burst,6.68,4078,2016
296,Dragon Drive,6.68,4928,2002
31196,Cardfight!! Vanguard G: GIRS Crisis-hen,6.68,6451,2015
13161,Hagure Yuusha no Aesthetica,6.68,562,2012
51693,Kaminaki Sekai no Kamisama Katsudou,6.68,1208,2023
53012,Human Bug Daigaku,6.68,6922,2022
57380,Isekai Yururi Kikou: Kosodate shinagara Boukensha shimasu,6.68,2465,2024
2403,Kodomo no Jikan (TV),6.68,2097,2007
41623,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,6.68,557,2021
1123,Bouken Ou Beet Excellion,6.68,7483,2005
318,Hand Maid May,6.68,4358,2000
45572,Mahouka Koukou no Yuutousei,6.68,1791,2021
33197,Lostorage Incited WIXOSS,6.68,3140,2016
31537,Manaria Friends,6.68,1890,2019
273,Mahoutsukai ni Taisetsu na Koto,6.68,4575,2003
4052,Medarot Damashii,6.68,5106,2000
52635,Kami no Tou: Ouji no Kikan,6.67,971,2024
31404,Netoge no Yome wa Onnanoko ja Nai to Omotta?,6.67,418,2016
28817,Mikagura Gakuen Kumikyoku (TV),6.67,2424,2015
2707,Majime ni Fumajime Kaiketsu Zorori,6.67,13250,2005
54233,Sasayaku You ni Koi wo Utau,6.67,2409,2024
40957,Shin Chuuka Ichiban! 2nd Season,6.67,8473,2021
7082,Shugo Chara! Party!,6.67,2731,2009
19919,Tesagure! Bukatsumono,6.67,6085,2013
26395,Teekyuu 4,6.67,4975,2015
53213,Revenger,6.67,2451,2023
5505,Viper's Creed,6.67,6701,2009
34474,Tsukipro The Animation,6.67,5499,2017
4657,Arad Senki: Slap Up Party,6.67,5605,2009
4999,Asu no Yoichi!,6.67,1267,2009
33850,Nil Admirari no Tenbin,6.67,3766,2018
7955,The Marshmallow Times,6.67,12613,2004
53200,Hataraku Maou-sama!! 2nd Season,6.67,1577,2023
10079,Hoshizora e Kakaru Hashi,6.67,1455,2011
2964,Blue Drop: Tenshi-tachi no Gikyoku,6.66,4354,2007
297,Grenadier: Hohoemi no Senshi,6.67,3172,2004
32483,Cheer Danshi!!,6.66,2988,2016
31456,Code:Realize - Sousei no Himegimi,6.66,2495,2017
4362,Fireball,6.66,6659,2008
8536,Fortune Arterial: Akai Yakusoku,6.66,2047,2010
18097,Inazuma Eleven Go: Galaxy,6.66,3306,2013
39417,Granbelm,6.66,3239,2019
10359,Jewelpet Sunshine,6.66,8406,2011
19855,Nobunagun,6.66,2953,2014
34580,Nana Maru San Batsu,6.66,2698,2017
22013,Koukaku Kidoutai Nyuumon Arise,6.66,7605,2014
6201,Princess Lover!,6.66,1141,2009
48235,Pucca 3,6.66,13313,2018
37587,Lapis Re:LiGHTs,6.66,3461,2020
34754,Rilu Rilu Fairilu: Yousei no Door,6.66,10372,2016
1882,Sasami: Mahou Shoujo Club 2,6.66,9090,2006
14515,Sasami-san@Ganbaranai,6.66,2574,2013
45783,Saiyuuki Reload: Zeroin,6.66,6022,2022
10810,Pucca (TV) 2nd Season,6.66,7326,2008
22877,Seireitsukai no Blade Dance,6.65,693,2014
57924,Tono to Inu,6.66,9433,2024
41392,Urasekai Picnic,6.66,1914,2021
1218,Tonagura!,6.66,3409,2006
30567,Teekyuu 5,6.65,5258,2015
688,Uta∽Kata,6.65,4732,2004
30437,Wakako-zake,6.65,3774,2015
13029,Arashi no Yoru ni: Himitsu no Tomodachi,6.65,11003,2012
40167,Cardfight!! Vanguard: Shinemon-hen,6.65,8922,2019
19877,Battle Spirits: Sword Eyes Gekitouden,6.65,11542,2013
16355,Dansai Bunri no Crime Edge,6.65,2113,2013
35983,Harukana Receive,6.65,2088,2018
48413,Hataraku Maou-sama!!,6.65,482,2022
36993,Chao Zhi Neng Zu Qiu,6.65,10962,2010
30030,Jewelpet Magical Change,6.65,10037,2015
618,Juubee Ninpuuchou: Ryuuhougyoku-hen,6.65,3586,2003
10213,Maji de Watashi ni Koi Shinasai!,6.65,853,2011
43229,Godzilla: S.P,6.65,2804,2021
942,Nishi no Yoki Majo: Astraea Testament,6.65,5266,2006
3935,Karakuri Kiden: Hiwou Senki,6.64,10977,2000
1597,Panyo Panyo Di Gi Charat,6.65,8250,2002
37345,Plunderer,6.65,520,2020
33788,Marginal#4: Kiss kara Tsukuru Big Bang,6.64,5628,2017
533,Sensei no Ojikan: Dokidoki School Hours,6.64,7200,2004
31716,Rewrite,6.64,1248,2016
36902,Mahou Shoujo Ore,6.64,2516,2018
42808,Shenmue the Animation,6.64,4921,2022
25099,"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken",6.65,920,2015
10197,Nyanpire The Animation,6.64,4555,2011
17082,Aiura,6.64,2461,2013
2965,Suteki Tantei Labyrinth,6.64,6777,2007
31147,Concrete Revolutio: Choujin Gensou,6.64,2401,2015
1962,Chikyuu Bouei Kazoku,6.64,10536,2001
37433,Wakaokami wa Shougakusei!,6.64,7618,2018
34834,Hina Logi: From Luck & Logic,6.64,4375,2017
28391,Ao no Kanata no Four Rhythm,6.63,1682,2016
35883,Cinderella Girls Gekijou 2nd Season,6.63,7065,2017
234,Dan Doh!!,6.63,9222,2004
48777,Build Divide: Code White,6.63,5092,2022
12481,Gregory Horror Show: The Second Guest,6.63,12022,2000
12471,Eureka Seven AO,6.63,2327,2012
271,Gad Guard,6.63,5906,2003
33314,Digimon Universe: Appli Monsters,6.63,5698,2016
2494,Goshuushou-sama Ninomiya-kun,6.63,2300,2007
2970,Night Wizard,6.63,4065,2007
7590,Mayoi Neko Overrun!,6.63,1773,2010
9922,Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,6.63,2427,2011
21177,Nobunaga the Fool,6.63,2284,2014
21835,Majin Bone,6.63,6995,2014
24075,Persona 4 the Golden Animation,6.63,2323,2014
1816,Sonic X,6.63,2517,2003
34148,Nyanko Days,6.63,2710,2017
14333,Tanken Driland,6.63,7878,2012
38004,Strike Witches: 501 Butai Hasshin Shimasu!,6.63,5196,2019
5940,Seiken no Blacksmith,6.63,1382,2009
31430,Terra Formars: Revenge,6.63,2364,2016
38669,Tsukiuta. The Animation 2,6.63,7507,2020
421,Stratos 4,6.62,6197,2003
32228,Teekyuu 7,6.62,5555,2016
33811,Teekyuu 8,6.62,5776,2016
49849,Shinmai Renkinjutsushi no Tenpo Keiei,6.62,2683,2022
1703,Tokyo Tribe 2,6.62,6347,2006
39277,Youkai Watch!,6.62,9510,2019
1532,Suki na Mono wa Suki Dakara Shou ga Nai!!,6.62,3423,2005
53632,Yumemiru Danshi wa Genjitsushugisha,6.62,1294,2023
1149,Choujuushin Gravion Zwei,6.62,6952,2004
40228,Bananya: Fushigi na Nakama-tachi,6.62,5623,2019
37982,Domestic na Kanojo,6.62,267,2019
34966,Jigoku Shoujo: Yoi no Togi,6.62,2989,2017
771,Ginyuu Mokushiroku Meine Liebe Wieder,6.62,7564,2006
31629,Granblue Fantasy The Animation,6.62,1274,2017
667,Kashimashi: Girl Meets Girl,6.61,3349,2006
11841,Qin Shi Mingyue: Ye Jin Tianming,6.62,13221,2008
11615,Morita-san wa Mukuchi. 2,6.62,6065,2011
222,Mezzo DSA,6.61,4800,2004
36407,Kenja no Mago,6.61,372,2019
9934,Nekogami Yaoyorozu,6.61,4820,2011
37968,Kirakira Happy★Hirake! Cocotama,6.61,13515,2018
45560,Orient,6.61,1960,2022
1509,Mamotte! Lollipop,6.61,4699,2006
52274,Nokemono-tachi no Yoru,6.61,3471,2023
1103,Shinkon Gattai Godannar!!,6.61,4956,2003
41589,Tokyo Mew Mew New ♡,6.61,3571,2022
886,Amaenaide yo!! Katsu!!,6.61,3347,2006
11491,Recorder to Randoseru Do♪,6.61,3213,2012
38302,Boku no Tonari ni Ankoku Hakaishin ga Imasu.,6.61,3026,2020
1194,Coyote Ragtime Show,6.61,5116,2006
9624,30-sai no Hoken Taiiku,6.61,2981,2011
2786,Bakegyamon,6.6,9842,2006
248,Ichigo 100%,6.61,2061,2005
31636,Dagashi Kashi,6.6,518,2016
260,Happy☆Lesson (TV),6.6,4491,2002
23539,Gudetama,6.6,6202,2014
9041,IS: Infinite Stratos,6.6,355,2011
33840,Kabuki-bu!,6.6,5244,2017
34836,Future Card Buddyfight Battsu,6.6,8963,2017
9330,Dragon Crisis!,6.6,1502,2011
1247,Project BLUE Chikyuu SOS,6.6,9674,2006
32262,Renai Boukun,6.6,673,2017
2501,Papuwa,6.6,11918,2003
3668,Telepathy Shoujo Ran,6.6,7086,2008
34927,Rilu Rilu Fairilu: Mahou no Kagami,6.6,11501,2017
50760,Teppen!!!!!!!!!!!!!!!,6.6,5215,2022
57796,Touhai: Ura Rate Mahjong Touhairoku,6.6,5233,2024
919,Ray The Animation,6.59,5833,2006
51706,Yuusha ga Shinda!,6.6,1723,2023
34177,Tenshi no 3P!,6.6,2909,2017
39456,Sounan desu ka?,6.59,1574,2019
18099,Recorder to Randoseru Mi☆,6.59,4917,2013
2032,Wellber no Monogatari: Sisters of Wellber,6.6,6934,2007
6129,Umi Monogatari: Anata ga Ite Kureta Koto,6.59,4467,2009
